"id","year","educ","agekdbrn","racehisp"
1430,2012,12,29,"white"
1431,2012,12,22,"white"
1432,2012,15,17,"white"
1434,2012,16,36,"white"
1435,2012,14,32,"white"
1436,2012,12,36,"white"
1437,2012,14,34,"white"
1438,2012,12,18,"white"
1439,2012,9,16,"hispanic"
1442,2012,12,22,"hispanic"
1443,2012,8,26,"white"
1444,2012,12,18,"other"
1445,2012,12,21,"white"
1446,2012,12,32,"white"
1448,2012,12,25,"white"
1449,2012,16,27,"white"
1450,2012,17,27,"white"
1451,2012,8,19,"white"
1452,2012,15,21,"white"
1453,2012,16,21,"white"
1454,2012,16,35,"white"
1456,2012,16,23,"white"
1457,2012,12,23,"white"
1458,2012,17,25,"white"
1459,2012,12,23,"white"
1460,2012,12,23,"white"
1461,2012,16,27,"white"
1462,2012,13,18,"white"
1463,2012,13,24,"hispanic"
1465,2012,12,27,"white"
1466,2012,12,31,"white"
1468,2012,12,18,"hispanic"
1469,2012,16,25,"white"
1470,2012,12,17,"white"
1472,2012,14,24,"hispanic"
1473,2012,15,28,"other"
1475,2012,13,17,"white"
1476,2012,12,29,"white"
1477,2012,11,17,"white"
1480,2012,19,36,"white"
1482,2012,16,33,"white"
1487,2012,15,21,"hispanic"
1490,2012,12,21,"white"
1491,2012,16,28,"white"
1492,2012,17,28,"white"
1493,2012,12,17,"black"
1494,2012,7,21,"other"
1495,2012,12,19,"white"
1497,2012,10,15,"black"
1499,2012,11,20,"white"
1500,2012,12,19,"white"
1501,2012,12,21,"white"
1503,2012,20,31,"other"
1504,2012,12,26,"white"
1506,2012,9,15,"black"
1507,2012,12,21,"black"
1508,2012,19,21,"black"
1509,2012,20,27,"other"
1510,2012,14,25,"white"
1511,2012,18,16,"white"
1512,2012,12,23,"white"
1513,2012,14,32,"white"
1514,2012,16,36,"white"
1515,2012,12,22,"black"
1516,2012,11,21,"black"
1517,2012,14,38,"black"
1519,2012,11,15,"black"
1520,2012,13,19,"white"
1522,2012,14,29,"white"
1524,2012,8,23,"white"
1525,2012,8,24,"white"
1526,2012,12,21,"white"
1527,2012,12,32,"white"
1529,2012,13,24,"white"
1530,2012,12,34,"hispanic"
1532,2012,10,19,"white"
1533,2012,1,18,"hispanic"
1535,2012,12,24,"black"
1536,2012,15,27,"white"
1537,2012,12,25,"white"
1539,2012,3,23,"hispanic"
1540,2012,11,16,"hispanic"
1541,2012,8,25,"hispanic"
1542,2012,13,21,"hispanic"
1543,2012,17,36,"black"
1544,2012,13,18,"hispanic"
1545,2012,2,17,"hispanic"
1548,2012,12,19,"hispanic"
1549,2012,13,25,"hispanic"
1550,2012,12,21,"hispanic"
1552,2012,16,30,"white"
1554,2012,18,28,"white"
1556,2012,14,25,"black"
1557,2012,14,28,"black"
1559,2012,12,30,"other"
1561,2012,16,20,"white"
1562,2012,18,22,"other"
1564,2012,14,26,"white"
1565,2012,12,21,"hispanic"
1566,2012,14,24,"other"
1568,2012,14,26,"hispanic"
1571,2012,18,30,"hispanic"
1572,2012,14,15,"other"
1573,2012,13,23,"hispanic"
1574,2012,18,21,"white"
1576,2012,14,25,"hispanic"
1578,2012,13,21,"white"
1579,2012,17,33,"white"
1580,2012,17,27,"white"
1581,2012,20,31,"white"
1582,2012,20,41,"white"
1583,2012,14,22,"white"
1586,2012,8,26,"white"
1591,2012,12,22,"white"
1592,2012,9,23,"hispanic"
1593,2012,12,17,"white"
1595,2012,12,21,"white"
1596,2012,12,27,"white"
1597,2012,11,25,"hispanic"
1598,2012,19,21,"white"
1599,2012,6,20,"hispanic"
1600,2012,2,14,"hispanic"
1602,2012,12,24,"white"
1603,2012,5,17,"hispanic"
1604,2012,19,24,"white"
1605,2012,14,40,"white"
1607,2012,6,23,"hispanic"
1608,2012,13,24,"hispanic"
1609,2012,12,17,"white"
1610,2012,13,20,"other"
1611,2012,11,25,"hispanic"
1612,2012,7,27,"white"
1613,2012,15,26,"hispanic"
1614,2012,12,17,"white"
1617,2012,15,21,"hispanic"
1618,2012,12,21,"other"
1620,2012,12,19,"white"
1621,2012,11,18,"white"
1622,2012,18,31,"white"
1623,2012,11,20,"white"
1624,2012,4,21,"other"
1625,2012,14,23,"white"
1626,2012,11,23,"white"
1627,2012,3,20,"hispanic"
1628,2012,12,27,"hispanic"
1629,2012,12,34,"white"
1630,2012,12,21,"white"
1631,2012,12,22,"white"
1633,2012,16,38,"white"
1634,2012,14,23,"white"
1635,2012,12,23,"white"
1636,2012,16,27,"white"
1638,2012,12,29,"white"
1640,2012,17,30,"white"
1642,2012,12,32,"hispanic"
1643,2012,14,27,"white"
1647,2012,18,28,"white"
1650,2012,12,19,"white"
1652,2012,13,25,"white"
1653,2012,20,28,"white"
1654,2012,12,21,"white"
1655,2012,9,27,"white"
1656,2012,12,19,"white"
1657,2012,13,37,"black"
1658,2012,12,17,"other"
1660,2012,10,16,"other"
1661,2012,12,37,"white"
1663,2012,15,39,"white"
1664,2012,8,18,"white"
1665,2012,12,29,"white"
1667,2012,14,31,"black"
1668,2012,17,28,"white"
1669,2012,12,20,"white"
1670,2012,11,19,"white"
1671,2012,14,28,"white"
1672,2012,14,38,"white"
1673,2012,20,23,"white"
1676,2012,10,21,"white"
1677,2012,12,21,"white"
1678,2012,8,23,"hispanic"
1680,2012,13,19,"white"
1681,2012,14,24,"white"
1682,2012,12,20,"white"
1683,2012,2,29,"hispanic"
1684,2012,7,27,"hispanic"
1686,2012,12,17,"hispanic"
1690,2012,4,28,"hispanic"
1691,2012,1,21,"hispanic"
1692,2012,12,17,"white"
1694,2012,12,24,"hispanic"
1696,2012,8,18,"other"
1697,2012,12,23,"white"
1698,2012,12,26,"white"
1699,2012,13,18,"black"
1700,2012,12,25,"hispanic"
1701,2012,14,27,"white"
1702,2012,15,21,"white"
1703,2012,14,21,"white"
1704,2012,13,20,"white"
1705,2012,19,25,"white"
1706,2012,18,25,"white"
1708,2012,14,33,"white"
1709,2012,16,28,"white"
1710,2012,14,19,"white"
1711,2012,14,19,"other"
1712,2012,18,36,"white"
1713,2012,16,21,"white"
1714,2012,14,22,"white"
1715,2012,12,46,"white"
1716,2012,9,18,"white"
1717,2012,14,17,"white"
1718,2012,14,19,"other"
1719,2012,12,32,"white"
1720,2012,12,15,"white"
1721,2012,20,27,"black"
1722,2012,12,19,"white"
1723,2012,18,37,"white"
1725,2012,16,30,"white"
1726,2012,16,23,"white"
1727,2012,16,29,"white"
1728,2012,14,29,"white"
1729,2012,20,38,"white"
1730,2012,16,23,"black"
1731,2012,19,29,"white"
1732,2012,17,24,"white"
1734,2012,12,22,"other"
1736,2012,12,19,"white"
1737,2012,13,27,"white"
1738,2012,12,23,"other"
1739,2012,13,21,"white"
1740,2012,13,19,"white"
1742,2012,8,16,"white"
1743,2012,12,22,"white"
1744,2012,12,22,"white"
1745,2012,12,18,"white"
1746,2012,12,24,"white"
1747,2012,12,21,"white"
1748,2012,10,21,"white"
1749,2012,14,20,"white"
1750,2012,14,24,"black"
1751,2012,8,16,"white"
1752,2012,11,20,"white"
1753,2012,4,26,"hispanic"
1754,2012,12,18,"white"
1756,2012,10,16,"black"
1759,2012,14,24,"white"
1760,2012,12,20,"white"
1761,2012,14,26,"white"
1762,2012,11,21,"white"
1763,2012,12,24,"white"
1764,2012,9,18,"white"
1765,2012,6,17,"white"
1766,2012,12,21,"white"
1767,2012,14,23,"white"
1768,2012,13,19,"white"
1769,2012,10,21,"white"
1770,2012,12,20,"white"
1771,2012,15,22,"white"
1772,2012,13,20,"white"
1773,2012,12,22,"white"
1774,2012,12,21,"white"
1775,2012,12,19,"white"
1777,2012,12,20,"white"
1778,2012,12,20,"white"
1780,2012,12,32,"white"
1781,2012,12,25,"white"
1784,2012,12,20,"hispanic"
1785,2012,12,28,"white"
1788,2012,16,30,"white"
1789,2012,12,23,"white"
1790,2012,12,18,"other"
1792,2012,8,37,"white"
1793,2012,16,19,"white"
1794,2012,16,23,"black"
1795,2012,12,23,"white"
1796,2012,9,23,"white"
1799,2012,16,37,"white"
1800,2012,16,24,"white"
1801,2012,12,19,"other"
1802,2012,12,22,"white"
1804,2012,13,19,"white"
1805,2012,8,24,"white"
1806,2012,12,21,"white"
1807,2012,14,19,"other"
1809,2012,13,22,"other"
1810,2012,12,20,"white"
1811,2012,4,20,"hispanic"
1812,2012,13,19,"other"
1813,2012,12,21,"white"
1815,2012,12,34,"white"
1816,2012,8,18,"white"
1817,2012,12,21,"white"
1818,2012,8,26,"white"
1819,2012,12,19,"white"
1820,2012,12,35,"white"
1821,2012,11,18,"white"
1822,2012,12,20,"white"
1823,2012,12,19,"white"
1824,2012,12,32,"white"
1825,2012,16,25,"white"
1826,2012,12,19,"white"
1827,2012,12,50,"white"
1828,2012,17,24,"white"
1829,2012,12,21,"white"
1830,2012,12,21,"white"
1831,2012,12,33,"white"
1832,2012,16,27,"white"
1833,2012,19,23,"white"
1834,2012,12,22,"white"
1835,2012,14,23,"white"
1839,2012,12,24,"white"
1840,2012,11,17,"white"
1841,2012,18,24,"white"
1842,2012,17,28,"white"
1844,2012,12,20,"white"
1847,2012,17,22,"white"
1849,2012,12,20,"white"
1850,2012,16,25,"white"
1851,2012,12,20,"white"
1852,2012,15,17,"white"
1853,2012,12,21,"white"
1854,2012,16,23,"white"
1855,2012,12,29,"white"
1857,2012,12,21,"white"
1858,2012,16,23,"white"
1859,2012,20,26,"white"
1860,2012,14,26,"white"
1861,2012,14,22,"white"
1862,2012,10,19,"white"
1863,2012,11,19,"black"
1864,2012,11,18,"white"
1866,2012,18,19,"white"
1869,2012,10,15,"white"
1870,2012,14,30,"white"
1871,2012,14,16,"white"
1872,2012,7,18,"white"
1873,2012,12,20,"white"
1874,2012,12,32,"white"
1875,2012,14,21,"white"
1876,2012,12,30,"white"
1877,2012,12,22,"white"
1878,2012,18,25,"white"
1879,2012,12,21,"white"
1881,2012,16,22,"white"
1882,2012,4,22,"hispanic"
1883,2012,13,19,"black"
1884,2012,4,17,"white"
1885,2012,19,22,"black"
1886,2012,10,17,"black"
1887,2012,16,31,"black"
1888,2012,6,20,"black"
1889,2012,12,21,"white"
1890,2012,11,19,"hispanic"
1891,2012,12,35,"white"
1892,2012,12,18,"white"
1893,2012,12,39,"black"
1895,2012,14,23,"white"
1896,2012,3,25,"white"
1898,2012,12,18,"black"
1899,2012,12,20,"white"
1900,2012,6,26,"hispanic"
1902,2012,12,24,"white"
1903,2012,4,27,"hispanic"
1904,2012,8,15,"hispanic"
1905,2012,10,21,"white"
1906,2012,14,19,"black"
1907,2012,16,26,"white"
1908,2012,13,23,"black"
1909,2012,12,24,"black"
1910,2012,9,25,"black"
1911,2012,12,20,"black"
1912,2012,14,18,"white"
1913,2012,11,18,"black"
1915,2012,9,19,"black"
1916,2012,11,14,"black"
1918,2012,3,15,"white"
1919,2012,12,20,"white"
1921,2012,12,23,"black"
1922,2012,12,25,"white"
1923,2012,16,23,"white"
1924,2012,11,21,"black"
1925,2012,12,18,"white"
1926,2012,14,27,"black"
1927,2012,12,17,"white"
1928,2012,12,24,"white"
1929,2012,11,20,"white"
1931,2012,11,20,"white"
1932,2012,7,19,"white"
1933,2012,17,21,"white"
1936,2012,12,29,"white"
1937,2012,16,23,"white"
1939,2012,10,16,"white"
1940,2012,16,19,"white"
1941,2012,15,20,"white"
1942,2012,14,23,"white"
1943,2012,12,25,"black"
1944,2012,12,16,"white"
1946,2012,12,23,"white"
1947,2012,12,38,"black"
1948,2012,11,18,"white"
1950,2012,16,24,"white"
1953,2012,14,20,"white"
1955,2012,14,22,"white"
1956,2012,12,28,"white"
1958,2012,20,26,"white"
1959,2012,19,29,"white"
1962,2012,12,21,"white"
1963,2012,14,23,"hispanic"
1964,2012,14,20,"white"
1965,2012,19,25,"white"
1966,2012,8,23,"white"
1967,2012,9,16,"white"
1968,2012,9,19,"white"
1972,2012,13,20,"hispanic"
1973,2012,12,17,"other"
3,2014,13,27,"white"
4,2014,16,38,"white"
5,2014,17,24,"white"
6,2014,17,23,"white"
7,2014,12,23,"white"
8,2014,17,24,"white"
9,2014,10,18,"white"
10,2014,15,15,"hispanic"
11,2014,5,36,"hispanic"
13,2014,8,25,"white"
14,2014,11,18,"white"
16,2014,16,24,"white"
17,2014,13,24,"other"
19,2014,14,21,"hispanic"
20,2014,8,18,"hispanic"
21,2014,14,20,"black"
22,2014,12,17,"hispanic"
23,2014,11,20,"hispanic"
25,2014,15,24,"hispanic"
27,2014,13,31,"white"
28,2014,16,28,"white"
29,2014,15,21,"white"
30,2014,16,36,"white"
32,2014,16,17,"hispanic"
34,2014,16,27,"white"
35,2014,12,25,"hispanic"
36,2014,12,24,"black"
37,2014,11,26,"hispanic"
39,2014,10,19,"white"
40,2014,16,33,"white"
41,2014,17,32,"white"
42,2014,14,21,"white"
45,2014,16,36,"white"
46,2014,12,17,"black"
48,2014,11,30,"white"
50,2014,14,27,"hispanic"
51,2014,18,25,"white"
52,2014,16,39,"white"
54,2014,12,21,"white"
55,2014,18,27,"other"
60,2014,16,19,"hispanic"
66,2014,16,34,"white"
68,2014,18,32,"white"
71,2014,14,32,"white"
72,2014,20,29,"white"
73,2014,16,25,"white"
75,2014,20,33,"white"
76,2014,18,30,"other"
77,2014,16,28,"white"
78,2014,16,33,"white"
79,2014,12,24,"hispanic"
80,2014,6,20,"hispanic"
81,2014,11,19,"hispanic"
82,2014,10,18,"hispanic"
83,2014,11,32,"hispanic"
85,2014,10,18,"black"
86,2014,9,20,"hispanic"
88,2014,16,31,"black"
89,2014,12,20,"white"
91,2014,15,35,"white"
92,2014,12,25,"hispanic"
94,2014,8,15,"hispanic"
95,2014,15,20,"other"
97,2014,13,21,"hispanic"
98,2014,12,18,"black"
99,2014,17,35,"black"
100,2014,11,22,"black"
101,2014,13,22,"black"
103,2014,12,19,"black"
106,2014,16,20,"white"
107,2014,16,30,"white"
108,2014,16,19,"white"
109,2014,20,33,"white"
110,2014,16,31,"white"
114,2014,12,22,"hispanic"
115,2014,16,36,"hispanic"
117,2014,16,24,"hispanic"
123,2014,16,41,"white"
124,2014,16,30,"hispanic"
127,2014,15,31,"white"
130,2014,17,32,"black"
131,2014,13,22,"black"
132,2014,16,27,"black"
134,2014,18,20,"black"
135,2014,16,17,"hispanic"
137,2014,20,37,"white"
138,2014,16,34,"white"
139,2014,20,39,"hispanic"
140,2014,16,32,"other"
142,2014,20,34,"white"
144,2014,12,24,"white"
145,2014,15,21,"white"
146,2014,17,29,"white"
147,2014,12,32,"white"
148,2014,18,34,"white"
150,2014,16,20,"hispanic"
151,2014,16,23,"white"
153,2014,14,29,"white"
154,2014,13,22,"black"
155,2014,6,19,"hispanic"
156,2014,14,25,"white"
157,2014,14,40,"white"
159,2014,6,22,"hispanic"
161,2014,10,21,"hispanic"
163,2014,18,21,"white"
165,2014,13,34,"white"
166,2014,12,20,"white"
167,2014,14,27,"white"
168,2014,18,22,"white"
170,2014,13,24,"white"
171,2014,16,32,"black"
174,2014,17,40,"white"
175,2014,12,21,"white"
177,2014,15,30,"white"
179,2014,18,33,"white"
182,2014,12,19,"hispanic"
183,2014,12,23,"hispanic"
184,2014,12,20,"hispanic"
185,2014,3,19,"hispanic"
186,2014,14,21,"hispanic"
187,2014,12,24,"hispanic"
189,2014,16,16,"black"
192,2014,12,16,"black"
193,2014,12,20,"hispanic"
194,2014,10,20,"hispanic"
195,2014,13,20,"white"
197,2014,11,22,"black"
200,2014,12,25,"white"
203,2014,12,28,"hispanic"
204,2014,5,18,"black"
205,2014,16,30,"other"
206,2014,9,20,"hispanic"
207,2014,11,17,"hispanic"
208,2014,11,17,"hispanic"
209,2014,6,32,"hispanic"
210,2014,6,32,"hispanic"
211,2014,3,20,"hispanic"
212,2014,6,16,"hispanic"
214,2014,13,18,"hispanic"
215,2014,11,18,"hispanic"
217,2014,9,35,"hispanic"
218,2014,16,40,"other"
219,2014,2,20,"hispanic"
221,2014,12,26,"hispanic"
224,2014,12,16,"hispanic"
227,2014,17,26,"white"
229,2014,12,28,"hispanic"
230,2014,11,23,"white"
233,2014,14,36,"hispanic"
234,2014,16,29,"hispanic"
235,2014,16,40,"white"
239,2014,10,19,"hispanic"
240,2014,5,22,"hispanic"
242,2014,18,28,"hispanic"
243,2014,19,24,"white"
244,2014,13,31,"hispanic"
245,2014,2,33,"hispanic"
246,2014,7,22,"hispanic"
247,2014,16,28,"other"
248,2014,12,23,"white"
249,2014,12,36,"hispanic"
251,2014,16,33,"other"
252,2014,16,33,"white"
253,2014,14,22,"white"
255,2014,12,23,"white"
257,2014,12,36,"white"
258,2014,20,23,"white"
259,2014,14,39,"white"
260,2014,13,26,"white"
261,2014,13,21,"white"
262,2014,11,16,"hispanic"
263,2014,10,16,"hispanic"
264,2014,11,18,"white"
265,2014,11,19,"white"
267,2014,13,18,"white"
269,2014,12,19,"white"
270,2014,18,33,"white"
271,2014,18,36,"white"
272,2014,16,27,"white"
274,2014,12,22,"black"
275,2014,12,18,"hispanic"
276,2014,13,30,"black"
277,2014,14,27,"hispanic"
278,2014,14,28,"hispanic"
280,2014,14,21,"black"
281,2014,10,19,"hispanic"
283,2014,19,31,"hispanic"
285,2014,19,31,"white"
287,2014,12,19,"white"
288,2014,20,36,"white"
289,2014,10,21,"hispanic"
291,2014,15,24,"white"
292,2014,12,19,"white"
293,2014,12,19,"white"
294,2014,10,17,"white"
295,2014,10,22,"white"
296,2014,16,26,"white"
297,2014,15,26,"white"
298,2014,12,20,"hispanic"
299,2014,12,26,"white"
303,2014,16,37,"white"
304,2014,16,57,"black"
308,2014,8,20,"white"
309,2014,14,29,"white"
310,2014,11,21,"hispanic"
313,2014,12,16,"black"
314,2014,14,23,"black"
315,2014,12,23,"black"
317,2014,20,25,"hispanic"
319,2014,10,15,"hispanic"
320,2014,12,24,"hispanic"
322,2014,16,33,"white"
323,2014,17,25,"white"
325,2014,14,34,"other"
326,2014,12,33,"hispanic"
327,2014,9,22,"hispanic"
328,2014,15,29,"hispanic"
330,2014,12,18,"hispanic"
331,2014,15,29,"hispanic"
332,2014,19,21,"white"
334,2014,16,32,"hispanic"
336,2014,13,21,"white"
337,2014,10,17,"white"
338,2014,6,21,"hispanic"
339,2014,10,20,"black"
342,2014,20,25,"white"
343,2014,18,26,"white"
344,2014,16,24,"white"
345,2014,17,34,"white"
346,2014,8,22,"white"
347,2014,12,21,"white"
348,2014,12,28,"white"
349,2014,15,26,"white"
350,2014,20,30,"white"
351,2014,18,22,"white"
352,2014,16,26,"white"
353,2014,13,28,"white"
357,2014,15,30,"white"
358,2014,12,27,"white"
359,2014,11,17,"white"
360,2014,16,37,"white"
361,2014,12,25,"white"
362,2014,12,20,"white"
366,2014,16,30,"white"
367,2014,15,36,"white"
369,2014,16,18,"white"
370,2014,12,22,"white"
371,2014,16,30,"white"
372,2014,20,37,"other"
373,2014,16,24,"white"
374,2014,15,22,"white"
376,2014,16,31,"white"
377,2014,13,32,"white"
379,2014,16,24,"white"
380,2014,18,35,"white"
383,2014,20,31,"white"
385,2014,6,32,"hispanic"
386,2014,12,30,"hispanic"
387,2014,15,36,"black"
388,2014,12,21,"black"
390,2014,12,21,"black"
392,2014,12,29,"black"
394,2014,18,18,"black"
396,2014,16,20,"black"
397,2014,14,19,"black"
398,2014,20,28,"black"
401,2014,12,20,"white"
402,2014,12,26,"white"
403,2014,14,23,"white"
404,2014,20,29,"white"
405,2014,16,36,"white"
407,2014,16,30,"white"
408,2014,20,41,"white"
409,2014,20,28,"black"
411,2014,19,33,"white"
412,2014,13,21,"white"
413,2014,12,22,"white"
414,2014,12,23,"hispanic"
415,2014,17,35,"black"
417,2014,16,25,"black"
419,2014,13,18,"black"
421,2014,16,30,"white"
422,2014,20,30,"hispanic"
423,2014,19,43,"white"
424,2014,20,40,"other"
427,2014,15,22,"black"
429,2014,9,21,"hispanic"
432,2014,5,28,"black"
433,2014,12,23,"white"
437,2014,12,22,"white"
446,2014,20,39,"white"
447,2014,17,35,"white"
448,2014,17,32,"white"
450,2014,16,38,"other"
456,2014,12,22,"black"
457,2014,18,41,"hispanic"
459,2014,10,20,"white"
461,2014,17,24,"white"
462,2014,18,33,"white"
465,2014,10,22,"black"
466,2014,12,18,"hispanic"
469,2014,9,24,"white"
472,2014,7,25,"white"
473,2014,14,21,"black"
475,2014,14,28,"white"
476,2014,14,21,"white"
477,2014,16,35,"white"
478,2014,12,21,"white"
479,2014,16,16,"white"
480,2014,13,30,"white"
481,2014,16,21,"white"
482,2014,17,25,"white"
485,2014,12,21,"white"
486,2014,16,28,"white"
487,2014,16,25,"white"
488,2014,18,20,"white"
489,2014,16,34,"white"
490,2014,18,26,"white"
493,2014,12,27,"hispanic"
494,2014,18,38,"white"
497,2014,12,35,"white"
498,2014,12,27,"white"
499,2014,17,28,"other"
500,2014,13,36,"other"
501,2014,19,29,"white"
502,2014,16,32,"white"
503,2014,18,29,"white"
504,2014,16,34,"white"
505,2014,16,47,"white"
506,2014,18,33,"white"
507,2014,16,30,"other"
508,2014,16,23,"other"
509,2014,9,26,"hispanic"
510,2014,16,29,"hispanic"
511,2014,15,21,"black"
512,2014,15,25,"black"
513,2014,17,16,"hispanic"
514,2014,13,28,"black"
515,2014,20,34,"white"
517,2014,14,22,"black"
518,2014,13,25,"black"
520,2014,9,25,"hispanic"
522,2014,16,15,"black"
523,2014,14,45,"white"
526,2014,10,18,"white"
534,2014,6,16,"hispanic"
537,2014,12,25,"hispanic"
538,2014,17,36,"white"
540,2014,14,17,"white"
541,2014,20,29,"white"
542,2014,12,21,"hispanic"
543,2014,13,25,"white"
545,2014,12,30,"white"
546,2014,16,25,"white"
547,2014,15,26,"white"
548,2014,16,19,"white"
549,2014,16,20,"white"
550,2014,18,28,"white"
551,2014,14,22,"white"
552,2014,17,35,"white"
553,2014,16,19,"hispanic"
555,2014,12,24,"other"
556,2014,10,21,"white"
559,2014,12,20,"hispanic"
560,2014,16,35,"white"
561,2014,16,22,"hispanic"
562,2014,13,24,"white"
563,2014,15,21,"black"
564,2014,12,32,"white"
565,2014,14,21,"white"
567,2014,16,24,"white"
568,2014,16,32,"white"
569,2014,14,18,"black"
570,2014,13,17,"black"
571,2014,14,21,"black"
572,2014,6,19,"hispanic"
573,2014,12,20,"black"
574,2014,14,19,"hispanic"
575,2014,11,47,"black"
576,2014,16,35,"black"
577,2014,15,26,"black"
578,2014,12,34,"white"
579,2014,16,26,"white"
580,2014,18,30,"other"
581,2014,20,27,"white"
582,2014,12,33,"white"
583,2014,12,29,"white"
585,2014,13,27,"white"
586,2014,12,20,"black"
587,2014,16,28,"white"
588,2014,14,27,"white"
589,2014,13,32,"black"
590,2014,17,17,"white"
591,2014,15,20,"black"
592,2014,20,40,"white"
593,2014,15,19,"white"
594,2014,16,22,"white"
595,2014,13,19,"black"
597,2014,13,20,"white"
598,2014,14,18,"white"
599,2014,16,28,"black"
600,2014,15,31,"white"
601,2014,12,17,"black"
602,2014,14,25,"black"
603,2014,20,30,"white"
605,2014,12,18,"black"
606,2014,12,28,"white"
607,2014,12,32,"black"
609,2014,18,21,"white"
610,2014,17,24,"white"
611,2014,16,26,"hispanic"
612,2014,15,17,"white"
613,2014,13,30,"white"
614,2014,12,19,"white"
616,2014,16,32,"white"
617,2014,16,30,"white"
618,2014,16,29,"white"
620,2014,16,33,"white"
621,2014,12,20,"white"
622,2014,17,38,"white"
623,2014,16,25,"other"
624,2014,16,34,"other"
626,2014,12,21,"white"
628,2014,14,24,"white"
629,2014,14,36,"white"
630,2014,14,21,"white"
634,2014,13,16,"black"
635,2014,10,16,"black"
637,2014,13,18,"black"
638,2014,12,16,"black"
639,2014,14,22,"black"
640,2014,11,17,"black"
642,2014,16,35,"white"
643,2014,13,27,"white"
644,2014,8,31,"white"
645,2014,10,22,"white"
646,2014,14,33,"white"
647,2014,13,20,"white"
649,2014,12,18,"black"
651,2014,13,18,"black"
652,2014,12,28,"hispanic"
654,2014,12,19,"hispanic"
655,2014,15,25,"white"
656,2014,14,18,"black"
657,2014,14,20,"black"
658,2014,13,18,"black"
659,2014,12,20,"black"
660,2014,12,17,"black"
661,2014,16,30,"black"
662,2014,12,31,"black"
663,2014,12,22,"white"
665,2014,16,19,"black"
666,2014,12,18,"black"
667,2014,16,24,"white"
669,2014,12,23,"white"
670,2014,13,21,"white"
671,2014,12,28,"white"
673,2014,18,19,"black"
674,2014,9,24,"hispanic"
675,2014,10,24,"hispanic"
676,2014,13,19,"hispanic"
677,2014,12,17,"hispanic"
678,2014,12,25,"hispanic"
681,2014,14,22,"hispanic"
685,2014,12,52,"hispanic"
687,2014,20,29,"white"
688,2014,14,17,"white"
689,2014,20,25,"white"
690,2014,18,34,"hispanic"
691,2014,16,25,"white"
692,2014,12,19,"white"
694,2014,14,19,"white"
699,2014,14,21,"white"
702,2014,12,15,"black"
703,2014,13,16,"black"
704,2014,14,18,"black"
705,2014,14,34,"white"
706,2014,7,22,"white"
707,2014,12,29,"white"
708,2014,10,21,"white"
709,2014,11,28,"white"
711,2014,2,30,"hispanic"
712,2014,10,18,"hispanic"
713,2014,12,27,"white"
714,2014,16,23,"black"
715,2014,16,30,"other"
718,2014,12,19,"black"
721,2014,8,17,"black"
722,2014,13,23,"black"
723,2014,6,24,"hispanic"
724,2014,15,25,"hispanic"
727,2014,12,20,"hispanic"
729,2014,16,20,"black"
730,2014,14,33,"white"
731,2014,16,30,"white"
733,2014,20,32,"black"
734,2014,16,27,"white"
735,2014,10,38,"white"
736,2014,12,21,"white"
737,2014,12,26,"white"
738,2014,12,19,"white"
739,2014,12,20,"white"
740,2014,12,21,"white"
741,2014,18,26,"black"
742,2014,8,14,"black"
744,2014,19,29,"black"
746,2014,14,22,"black"
747,2014,11,18,"black"
748,2014,20,29,"hispanic"
749,2014,12,32,"hispanic"
750,2014,11,33,"hispanic"
751,2014,14,29,"hispanic"
752,2014,20,30,"white"
753,2014,12,21,"black"
755,2014,12,24,"black"
756,2014,15,22,"black"
757,2014,14,30,"black"
758,2014,14,34,"black"
760,2014,8,15,"hispanic"
761,2014,12,18,"hispanic"
762,2014,12,27,"hispanic"
763,2014,12,24,"hispanic"
764,2014,12,35,"hispanic"
765,2014,12,16,"hispanic"
766,2014,12,42,"hispanic"
767,2014,12,27,"black"
768,2014,12,26,"hispanic"
769,2014,16,20,"black"
770,2014,16,32,"white"
772,2014,20,37,"hispanic"
774,2014,16,27,"white"
776,2014,12,21,"white"
778,2014,15,24,"hispanic"
782,2014,12,25,"white"
783,2014,3,27,"hispanic"
784,2014,14,26,"white"
785,2014,13,32,"other"
786,2014,19,28,"white"
787,2014,20,26,"white"
788,2014,12,29,"hispanic"
790,2014,13,25,"black"
791,2014,14,16,"black"
792,2014,13,19,"black"
794,2014,12,20,"black"
795,2014,13,26,"black"
797,2014,10,18,"black"
800,2014,12,19,"white"
801,2014,13,24,"white"
803,2014,12,21,"white"
804,2014,12,28,"white"
805,2014,12,29,"white"
806,2014,16,36,"white"
807,2014,19,38,"white"
808,2014,19,28,"white"
811,2014,12,21,"white"
812,2014,16,15,"black"
813,2014,12,26,"white"
815,2014,14,25,"black"
816,2014,14,25,"white"
817,2014,13,22,"black"
818,2014,12,20,"white"
819,2014,12,23,"black"
821,2014,14,21,"white"
822,2014,12,23,"hispanic"
823,2014,11,19,"white"
825,2014,11,23,"white"
826,2014,8,21,"white"
827,2014,14,21,"white"
832,2014,12,23,"white"
837,2014,14,21,"white"
838,2014,16,19,"white"
839,2014,16,22,"white"
840,2014,14,29,"white"
841,2014,16,29,"white"
842,2014,15,28,"white"
843,2014,19,25,"white"
844,2014,17,35,"white"
845,2014,18,38,"other"
847,2014,16,25,"white"
848,2014,18,34,"white"
849,2014,15,25,"white"
853,2014,11,17,"white"
854,2014,16,25,"white"
856,2014,6,13,"white"
